packet_rate,byte_count,flow_duration,inter_arrival_time,packet_size_variance,protocol_type,hop_count,route_changes,signal_strength,node_mobility,label,attack_type,group_id
41.56568706138541,1451.3009966466866,8.673651739398307,0.06382126081885484,172.14347137138844,6,4,1,-64.0359333698691,0.8169072823227524,0,normal,0
34.80753319498364,2105.3798972968525,8.593367431283085,0.003082014059222692,170.67924255556133,6,1,1,-51.43334880130593,3.9446096620705164,0,normal,0
54.71370998892911,1752.324673821911,3.2442200837088957,0.017341897573853987,169.01139358730612,17,2,0,-58.059789954942005,0.030110201842031836,0,normal,1
36.37963886718184,1090.325270268318,2.160219394899083,0.006641047861241049,154.56151645960134,6,1,1,-37.43247527831234,0.6358859909593867,0,normal,1
28.815444479970626,2241.6370265336755,2.251474024364912,0.006542552803304643,284.2262417301726,6,5,0,-58.392954487215384,2.689798158220495,0,normal,1
71.98473153382331,1988.4134782101412,8.192133421825595,0.010382821610086898,242.11486635069514,6,0,0,-65.50857470328661,1.2378103344338276,0,normal,1
46.61335549270196,1732.8390813874462,1.9888203081482578,0.13439128323047542,201.15979892786874,6,5,2,-33.293246251369354,0.4617822911963104,0,normal,1
51.012923070318855,1409.4063604600672,1.1726618780401754,0.0011306939597246707,267.55078762435005,6,4,0,-55.863736222856645,1.7993900616691716,0,normal,1
28.628777206798148,1116.224305310608,0.44245330864340743,0.017280694385638208,124.37355173505622,6,3,1,-50.098752131071834,1.3710380253012238,0,normal,1
41.834259132122256,1351.1172895715788,3.143291311554214,0.0017236269701234794,133.4647434334537,6,3,3,-54.078970167975086,2.5555215325714227,0,normal,1
51.663838845647994,1935.4994478816743,3.290175432324232,0.003357034944912859,91.10161339026561,6,3,3,-53.769889707022514,4.896167969150979,0,normal,1
32.73509633866546,2253.8345223738434,9.191385465563265,0.011580766770690523,165.02927299383563,6,1,0,-54.64345948647526,0.6215231840745922,0,normal,1
55.63547027518508,2117.297411308876,1.2502534699439356,0.014285787452384999,208.08492633523764,6,1,1,-71.02084564776065,1.8636335241704716,0,normal,1
40.99041965121793,1304.4602312854904,2.3981795446533662,0.005989490845315081,205.1429288966167,6,2,3,-56.32470952438588,4.659925089362373,0,normal,2
45.62459375310085,1052.1530266843956,8.26187683183126,0.007609318095535617,207.467095552994,6,3,0,-73.24861303850238,4.384365217469113,0,normal,2
40.97440081655905,1556.3544987644816,8.675674960755783,0.001819665532947585,129.4471584466959,6,3,1,-61.74362836412534,1.971355173921403,0,normal,2
77.78417276763406,792.6242537748593,2.4275040713585487,0.007225704925510391,240.1577371307011,6,3,1,-67.25617456563288,3.4947663225986823,0,normal,2
49.79754162893099,1629.2670856739126,3.0728263731820924,0.06795911645225018,211.9813759119499,6,4,2,-56.42529814151276,0.43928506790672783,0,normal,2
34.13433606566149,1440.9589654805325,1.8069006287531844,0.057902317269906474,236.65271407329993,6,5,0,-56.65873752661766,3.5627052777180754,0,normal,2
62.338173681547836,1313.5853992527032,13.482205126989522,0.00815570465444863,105.3618911204974,6,2,3,-55.18854109234813,4.864288647423708,0,normal,2
31.687345250434667,862.1187730932818,0.6314669130403348,0.016919158862557113,215.57454293988948,6,2,0,-57.12703427250913,2.687440764170958,0,normal,2
53.132953925071334,1705.4400426278867,13.571555523709794,0.04806920059195192,140.61173800412365,17,3,0,-66.06825341786399,2.4924511351720713,0,normal,2
20.604948141803366,1286.9196641352355,5.757952669500003,0.00012406043323879326,180.1338373724319,17,2,0,-62.6100348935168,0.9365930985095516,0,normal,2
30.077209266523543,1032.0332657158847,3.7918659851665666,0.03328670865733714,226.71824493181916,6,4,2,-50.796038387455155,3.1689409945364595,0,normal,2
52.952918538036855,351.09511468734036,0.16602135752814146,0.05927287436565269,204.55468031279565,6,5,0,-49.321433227056005,2.9521864038945744,0,normal,2
61.07699869993115,1488.9940379797456,3.2274663257359943,0.0019153718525268368,157.42300101103405,6,4,0,-71.4678309862655,3.2596652973787528,0,normal,2
52.57052421784956,2208.9006386678975,2.619116181453349,0.003521566194443919,200.31365780922093,6,4,2,-75.30927632512646,0.1304164334236091,0,normal,2
48.265275764176394,2164.503685819148,0.8790270372663538,0.06475419284563655,123.42323423781785,6,5,1,-67.26889383204713,2.743617441745368,0,normal,2
45.48344456616067,1317.1614973654912,5.341525194576521,0.015423910457138963,257.5133697949148,6,2,1,-49.547924179677494,2.9746742174868652,0,normal,2
27.822170144488588,1259.1151758552878,17.72838368881519,0.00028596741419018273,189.73579902518745,6,5,2,-47.85115969816965,1.0376506770640108,0,normal,2
39.20233687407937,1687.5097024300094,4.129837685176118,0.005958204004436515,255.9274972127663,17,1,0,-69.24711880401172,1.0416642874426802,0,normal,2
43.09041843560319,1100.6458243246834,6.272003882624176,0.011954691911579085,173.67341564519785,6,2,1,-56.926906462636616,1.381090842554749,0,normal,2
65.85683339328374,1620.7167599277864,0.35452949668158545,0.023612217372879427,173.82120057967086,17,3,2,-41.655686668599124,3.558607958636188,0,normal,2
55.15427434352692,1806.432111353876,2.7035641137150757,0.026422149364674304,161.79066066810768,17,3,0,-55.84688522759666,3.0313303176618582,0,normal,3
23.55439766955899,1990.773289553723,0.6185191239833109,0.107727733369941,243.80869658465377,6,3,0,-45.784967147669065,4.228813230589023,0,normal,3
54.86125954092192,1459.9383694080188,4.744015841541465,0.006779821707924266,164.52844213357622,6,2,1,-50.01273429916902,1.478292859215491,0,normal,3
44.22376579375525,1418.5304999292136,13.942140179522912,0.01545333824781773,232.2297716207588,6,5,1,-69.10198706227911,4.560340299441592,0,normal,3
39.84616999541062,1148.8069652973757,5.420260016915131,0.01524238166788931,180.87738011653548,6,3,4,-61.89981423497078,3.7185308099167917,0,normal,3
59.175144332613016,1169.247858384056,0.39956342567061587,0.01040557863116872,101.20183500541901,6,2,1,-59.652455217081524,1.9750583500684848,0,normal,3
65.46499283743927,1409.4084432393893,2.1899379219915143,0.0037064064241557793,171.4842966106767,6,3,0,-58.9586661197866,0.4763103281272796,0,normal,3
63.96920178674298,1646.9462027264713,3.999914802101498,0.07584622611356139,141.04458928185758,6,6,0,-50.83671046561429,1.2849183124374126,0,normal,3
37.41173715166042,1865.4338504932998,2.5809311318943373,0.03838965511775718,201.69513618411688,17,8,2,-55.913152377245915,4.7838410860742515,0,normal,3
45.36181436223178,1178.728419727862,8.968126358031533,0.01379637564832202,140.47961321627548,6,3,3,-89.36200943778115,1.5518168794203968,0,normal,3
54.96895147105346,2097.075427583809,8.428113401910903,0.018488747652277787,246.29875503573084,17,0,1,-73.12840273092726,1.6495048007453224,0,normal,3
64.63317690683539,1391.5505595829725,4.7315725948509915,0.0051562800451625534,195.44620698234863,6,5,0,-81.87380914976043,0.9479446554885851,0,normal,3
42.81238643232065,1491.4530822606255,2.337696901076391,0.015695912551202035,191.12020026206307,17,3,1,-58.24634759344666,4.034253005693827,0,normal,4
47.215115350042744,1201.1153283408707,1.4741133548511467,0.023746911659542073,232.79460688937914,6,4,0,-57.59512350532239,1.3782211512113869,0,normal,4
33.40497538990958,530.3038958908234,0.559544650176805,0.014479016715718456,248.19534670379312,6,3,3,-57.16775041389282,1.6512912418442782,0,normal,4
32.05690063878994,1853.6181585444199,2.191731722567041,0.09268203510460675,198.9950624115174,17,2,1,-69.58928267714616,2.071740542158133,0,normal,4
62.18788733591297,1794.7375588369732,2.6651219939284987,0.018901092299710813,161.43998502253547,6,3,0,-53.25855994880011,2.1686413988730484,0,normal,4
70.34360042856234,1387.4689771527146,5.632326925124914,0.00927164461547369,111.30151919439353,6,1,1,-52.83737503531471,2.0567039520751083,0,normal,4
48.91984817629499,1526.7962868899488,5.367059868281256,0.02958153320436613,165.697512148241,6,3,0,-72.55149067205159,2.518718476873643,0,normal,4
65.05299346838036,1706.3756870816399,0.36343489389965566,0.0037377395275690374,169.1393876676019,6,0,1,-74.66038201448872,4.072564398082016,0,normal,4
55.424540375714514,874.981657245383,2.5147776669135355,0.009706920522860667,205.35287264961482,6,1,3,-60.00131686226938,4.09642520371011,0,normal,4
40.323203680923136,1288.378929061482,1.003113227188961,0.008522305771075394,182.74265594309864,17,3,1,-42.08217726386641,3.9915656688167345,0,normal,4
55.42093408262621,1817.7058718487308,0.8528308464195054,0.011305885932602337,234.39664860257142,6,1,1,-43.00257257801358,0.5056241955824375,0,normal,4
73.07054849698955,998.2842307323002,8.78105870859818,0.030445015061368534,169.35083643646553,6,0,0,-54.365956395519476,3.9983940163740703,0,normal,4
49.46260941335073,1617.4231728666516,0.2140950231550728,0.013239678067749791,197.1479416573529,17,0,1,-67.29996671580076,0.6012588674328839,0,normal,4
73.4696548372101,957.367278150638,2.7165966613329324,0.03159898519150232,259.1993721598445,6,4,0,-51.13157340511415,0.6236188502612899,0,normal,4
10.703823438653835,1686.5719929734105,0.9208382334480892,0.01718351124987836,217.09126069774834,6,3,1,-64.52424264809042,4.739313858174804,0,normal,4
62.32853756562836,1485.7434070810066,10.573487596197598,0.008373117540410481,196.99812291557177,17,4,0,-67.67507036673811,4.096989223527706,0,normal,4
51.30570602357257,853.9472736377962,4.07138482603557,0.03321238675458172,169.90277790324114,6,7,1,-81.43966831621995,2.7620523343400434,0,normal,4
45.51488974301199,1965.8957417828685,1.315797039000406,0.0054437788130349395,168.33843016425115,6,3,2,-58.97617801652347,4.3748510223893105,0,normal,4
51.37641164803254,1206.1633692807804,3.4900678830690413,0.005081928225902079,157.46933735240262,6,1,1,-66.29867349137375,4.946823212759314,0,normal,4
20.186466280986608,1175.8990251942475,6.574267822364975,0.01404387652900328,172.94965671085504,6,3,0,-59.03569620471495,3.053210333158888,0,normal,5
46.70492168243732,1580.227678892377,15.864496757970013,0.006045067629872475,237.78329193721572,6,3,0,-82.99357696237061,3.06449218490759,0,normal,5
55.3566885726762,1959.4549397714861,1.2451666157664185,0.00018257147777313114,188.90558643538657,6,2,1,-58.30173327416313,3.77213514579964,0,normal,5
72.16841067112274,1093.6712724086412,10.865762977530828,0.020899394176310364,132.51134653093845,17,7,1,-84.31121163971628,1.1606947618266639,0,normal,5
42.22594672589529,1524.6719399391886,13.613594879810318,0.014311693437344838,288.40846465298915,6,2,1,-49.12059746731448,0.8356243075939968,0,normal,5
37.87259595660218,1671.5266001322293,12.409787685418447,0.011794411996740766,215.99825955725817,6,4,2,-54.781087658649156,3.7979037500753625,0,normal,5
42.47364434623195,1777.2422429052576,5.044968972670079,0.06820588139813656,129.65282997434153,17,3,0,-62.78664771424588,1.7245239749705115,0,normal,5
63.731031765531114,1570.5766221108902,4.968838365187657,0.01693525532311585,177.9075536379588,6,2,1,-54.37280139917921,0.67535178152967,0,normal,5
54.93126664489527,1353.1888643666712,2.580955236241663,0.03981859056661058,205.54431914142089,17,0,0,-69.78074262663553,1.5743886295887488,0,normal,5
42.05359694349442,1168.9639117405122,6.979660926578272,0.0030036766749561477,285.2296046648689,6,7,0,-59.276244843851075,1.793184339372877,0,normal,5
57.699011496700344,1534.45755321855,3.7888980596113253,0.01684252672868285,144.59437708705653,17,5,0,-52.05225961539664,4.826138297528454,0,normal,5
51.456163240220604,1071.1443952057573,5.657300669910428,0.04049598050715417,248.80203596779734,6,5,1,-90.94289249091389,3.489798555439616,0,normal,6
64.52967485799334,331.45980660215696,2.7970856970137055,0.017498454078580857,269.97432134861714,6,1,1,-64.47224359677524,2.65428158699867,0,normal,6
39.469203591839715,1674.6239216630672,6.574455979103181,0.025317969727081224,168.5672847462715,6,4,2,-60.22644130136374,4.844365693413025,0,normal,6
45.085067801033475,1861.5739364344781,8.699769781963521,0.0093056898083535,186.12431905698833,6,4,3,-61.962936177457664,4.515698702370903,0,normal,6
44.118377703017636,554.8270257832646,0.7916752741484376,0.0019401217156210385,148.18453763131149,17,2,2,-45.42898173772595,2.5600042830707985,0,normal,6
28.04727577801822,1096.107718116025,8.946703451395797,0.012246106742608785,189.82694294598477,6,1,0,-71.23901124922884,4.528398176884903,0,normal,6
54.44180415596864,1747.661704402079,3.8858681584589765,0.010033333599369643,198.17050128285345,6,4,0,-66.21159243445229,2.021523290313283,0,normal,6
53.91582908269834,2322.9981878846793,9.310885282174668,0.04035717504517641,232.98249990411853,17,5,2,-79.15869026308448,1.152103326783123,0,normal,6
50.07670184963691,1508.3174830701632,2.8220261254884176,0.005594153780048572,254.50917355102234,6,5,2,-44.89713348726855,1.1633908841104257,0,normal,6
46.481192999372794,1208.7988235083462,2.382446965136942,0.0680645252901393,162.59519676891765,6,2,1,-62.462901426088,3.3115776222106335,0,normal,6
28.769438869243785,1426.841423558064,12.329093890356795,0.06346759293384877,101.63374678870028,6,6,3,-64.38408888036707,2.5053516035363854,0,normal,6
43.69032015851961,2049.950567659274,1.4462115619560123,0.005690584772435664,198.9377610361879,6,3,1,-60.52482682310714,3.2947542350272334,0,normal,7
44.85928225209846,1241.6143283501858,9.296306291709906,0.008555808130910317,214.67687649843202,6,4,0,-53.63764171569676,3.4303798213108494,0,normal,7
37.96584096167572,1180.3231973398986,3.308441917498218,0.04518203510760624,212.4708843842521,17,4,2,-56.52636596483875,0.11161436448858808,0,normal,7
47.580714325009865,1306.902591127187,3.6087152910890263,0.0679972979339582,183.6663376245478,6,2,0,-33.52115786442913,0.2701979617395117,0,normal,7
56.060762852218076,1118.668556696515,1.8442312989449157,0.011719573707747816,206.23760498319672,6,10,1,-55.460641115962254,2.6633886329562495,0,normal,7
78.29278851815795,1549.0681263979181,4.255350505635326,0.007742596007771472,275.77224041761235,17,4,1,-64.65245429169082,0.9551773888003845,0,normal,7
52.61866719247759,2149.871383387824,1.9667776021999341,0.01493492634304409,219.08670844812548,6,3,2,-65.61356737523947,3.1626688440221984,0,normal,7
53.86325586084146,1629.2317092464116,0.2003062856136337,0.02328025282892511,181.3315787498458,6,0,0,-63.92758952416809,2.76092869585324,0,normal,7
48.883311263507494,1399.058599149485,1.5872615752575572,0.006389634359131852,174.99010914520022,6,2,2,-75.01836924629838,2.928801791854456,0,normal,7
21.21843177051438,1383.2754924337823,0.03199738222914365,0.02667200224160431,191.50738211611346,6,2,1,-59.60135792508414,1.5122768991550535,0,normal,7
49.602291868261744,874.7236765213372,19.16485480076762,0.001060788087743631,281.836998091532,6,1,1,-52.165318937910826,3.1992175313894835,0,normal,7
50.9034531491154,1853.2439108588637,16.869936262375717,0.001011018616244752,190.83496452369013,6,4,0,-66.13363600623236,4.147463182425115,0,normal,7
86.94863168727929,1468.8651211948793,2.5139177196934486,0.009764580716124998,199.0102827739646,6,4,1,-68.07380056284111,4.990356267961186,0,normal,7
47.114585528283165,1427.8080345637497,6.516587890408427,0.008722812307330801,175.88432145318484,17,2,4,-44.840548537057664,4.192221930861072,0,normal,7
54.523210135004184,2777.2430271379444,2.1217574292857035,0.007585225404775371,254.94916787209823,6,3,1,-74.26483156621165,2.787493798399737,0,normal,7
49.47932345442135,1619.5011633462746,5.55990360274469,0.013506921792937873,297.99186273723376,17,6,0,-80.67818376477301,0.9671479583997827,0,normal,7
32.46982943570702,1199.2835799619263,8.184817523676712,0.0077348372129976885,222.53065247156943,6,2,1,-71.52901943647383,3.4072293805991043,0,normal,7
67.14234221772531,1329.4569615177827,14.664373762425988,0.004270249548859905,204.1386451892713,6,2,3,-75.40432717124297,4.688268927789891,0,normal,7
61.27899549030161,1959.3782836787018,2.5558973972415764,0.0074059041461176645,201.83914165871175,6,4,1,-56.13773935895418,1.0593326986615121,0,normal,7
61.865479205645705,1545.3081642151058,7.646160312407585,0.07370115357637773,80.78466056071272,17,5,1,-63.60704500449574,1.2799781026328856,0,normal,7
36.35918817807892,924.6888086730534,1.5457438820776304,0.010590433448748783,237.25754321424085,6,2,1,-62.1968704502384,0.7450427170582558,0,normal,8
71.04191466404149,1867.6915738300813,23.19482619614794,0.011765395598567936,206.70832079979218,6,2,0,-48.47065823025227,3.6836082181320084,0,normal,8
28.972234058115788,1232.7423657844024,0.13053725868436594,0.017186160083681675,221.41710253303626,17,4,1,-66.91334861162777,2.032807517118296,0,normal,8
58.80285640700406,2249.3191104870184,4.625759462519728,0.08189581533220137,164.42689029581476,6,3,1,-52.249105882543596,0.3134781944319204,0,normal,8
82.85683438714968,1932.0192262858595,5.3867886040240585,0.005530920222135497,180.77715605114543,17,4,0,-44.88677200796797,4.374749957451401,0,normal,8
35.14195512303968,1321.0712417364996,5.824490590486503,0.0228689785301858,179.44875317484136,6,3,1,-64.5566249801366,2.7883595235128333,0,normal,8
41.50553405595842,2012.4065446940451,0.6413694948500309,0.02517454292586845,251.08114920365193,17,2,1,-52.62977144443686,1.6554714600017788,0,normal,8
51.49477047631462,1527.1422042109614,13.946012527945165,0.018695429920776056,181.06200816984534,17,5,0,-62.418179125289804,1.7199148803054847,0,normal,8
42.44786518825701,1841.1094700488877,0.9994750205818287,0.0018549926880159471,304.1330161054899,6,0,0,-50.759018711592105,1.451256100954534,0,normal,8
26.74004853400801,1693.89312691779,4.874281012770188,0.022594152060945758,221.54312095075187,6,4,0,-75.71489187576273,2.2774008619632093,0,normal,8
51.02844462209041,1161.4573380036506,1.259490644510413,0.0013248198925751259,136.21586700021342,6,3,1,-76.45512245125346,1.6852084424407248,0,normal,8
34.06544429410843,1242.5800670730152,1.8351880931945868,0.018133871126365365,193.57268533740216,17,1,1,-63.91267714907541,2.739731520353047,0,normal,8
57.10388645952772,1911.9843270324645,3.953342975723864,0.02690928174330804,167.4162438921792,6,4,0,-68.8892480905977,3.867586261356471,0,normal,8
36.20863648649295,1366.0898671573837,2.699499559696459,0.004739015948389249,90.28087650899879,6,4,1,-65.16709109429885,3.3723064172218677,0,normal,8
73.24901607526309,1338.5406147032013,0.873109979039669,0.03685541491523588,279.97354700568945,6,3,2,-62.1952658244714,1.4722844637705856,0,normal,8
38.251200614956446,1117.9509682602588,0.937292053855441,0.0006164804398719881,235.1571271110002,6,0,1,-52.79986468163748,2.643705057698896,0,normal,9
45.16907725691487,1669.4396262373843,2.707668195564177,0.03713400797468346,226.66036589496562,6,3,0,-64.07660578565935,4.200630799561254,0,normal,9
62.202758260545046,2325.0099676972577,7.079295169368647,0.012335913563939878,208.2701830149852,6,5,0,-68.23861310623087,0.34103117371362734,0,normal,9
31.53703525349067,1072.986834298291,11.412179631090616,0.004907474923650622,130.89912156537812,6,1,1,-63.51513376758899,0.3914863349345238,0,normal,9
53.41189901906194,1509.6877826691032,0.439391466498047,0.002872284392387655,175.81914302222816,6,5,0,-67.69145279806618,2.780850340248767,0,normal,9
69.60714131423643,2064.8882221661715,2.496988423583337,0.06128329215016036,242.08903873920065,6,2,1,-69.34005502062715,3.195575641949016,0,normal,9
25.88775148158159,1468.143443501714,0.5281670073437332,0.0015088206304784619,147.43899851087485,6,2,0,-76.1301681357697,1.0570650788795204,0,normal,9
52.769507877984566,1680.9487184998936,0.08365838868808263,0.0044402193569794855,73.41153418745931,17,2,0,-59.30521883778921,3.72610063345759,0,normal,9
53.89824191372635,1075.042588741248,5.419387148993198,0.008548765618147647,188.6446996109537,17,3,1,-65.68705706597054,3.231316885203637,0,normal,9
61.72734307665966,1671.3228388830594,4.612165814772763,0.019364044817977946,192.91212229862307,6,5,2,-50.337212607653285,4.616446341181432,0,normal,9
31.445739336828773,1425.1422939981805,0.8897702242621857,0.015740415606941272,206.77817082073545,6,5,0,-74.4739609205894,0.8447710092926836,0,normal,9
30.193150803735854,1894.2919982719452,1.3316439793397283,0.002685341661563596,236.4259321757268,6,2,1,-65.42083555047878,3.756871326790053,0,normal,9
57.829123484253465,1974.9544206259004,0.11996652324404326,0.00684214521647208,231.88029061156044,6,3,0,-41.87092779341251,0.4182154529163351,0,normal,10
54.45477009849779,2535.8254568074453,9.007449453855672,0.00545591573021044,212.93849026219607,6,0,0,-69.3960951709785,2.8264620475894873,0,normal,10
53.75739275518815,1731.8532692854303,18.382896273127106,0.004804340911186651,259.7765694043355,6,4,0,-62.36533252096124,2.759475697495729,0,normal,10
55.19672314245464,1630.3185266328667,0.7277858481349543,0.010591483576150997,124.05151095933427,6,2,2,-72.15843982825368,1.941925223233703,0,normal,10
39.79962917632264,1577.7537206309344,1.3164123188918735,0.024350041781190716,225.22909072386952,17,8,2,-73.48427512780981,4.222855738342836,0,normal,10
53.48380545741505,1358.7334828757246,10.140303165636087,0.004904024157113892,231.32691816684712,6,5,2,-44.52689016912322,0.021853223930061172,0,normal,10
54.39608709948022,1635.3935373846764,13.049887246049575,0.009135553728463964,138.02188569598803,6,4,0,-58.28960507362853,2.600897009492604,0,normal,10
39.28472872960448,1381.8394359443882,2.7204246914178967,0.00991602864707454,124.85646956588053,6,3,0,-58.663211617623766,1.085767749175937,0,normal,10
77.98661766717134,1567.3843905078456,0.25974371557295006,0.07497813510733513,162.70289367621993,17,3,2,-76.96316235116223,3.7174930955821646,0,normal,10
57.10749381367681,2027.0390142431838,0.20094344265427083,0.06187411696775184,166.9229278742354,6,1,1,-56.41258611891697,0.21533713153048584,0,normal,10
32.13044754196027,1097.3829738881436,4.265991271765617,0.03220252125831439,237.67097317512153,6,1,1,-48.425780540061744,4.157773440907889,0,normal,10
59.84830412950745,1955.951424451618,2.4952685018443055,0.005532440440259808,169.27306081544526,6,3,0,-48.50522939171471,4.1904611335347575,0,normal,10
35.379774946590175,2026.8460269359462,0.1453546083980355,0.0014092500335415165,157.1825740859398,6,4,3,-53.31666770393839,4.164330062017514,0,normal,11
61.806269056136784,1452.7725892035685,4.376372488848828,0.0076224014906385775,169.41831316527205,6,2,0,-71.29485577595403,0.7628426336633493,0,normal,11
67.37893368511106,651.2580403965621,0.056834478312091166,0.0062065865820472455,255.9316167077106,6,2,1,-56.86876582807008,3.1520325928052246,0,normal,11
37.68976522472434,1256.871205162227,7.741054610960924,0.01410139141881239,200.6521687188476,6,4,1,-53.32415039523392,0.07183679591694803,0,normal,11
64.45064193866483,2018.7978186244436,1.829535884361161,0.030077060345126205,191.03744873215442,6,2,2,-77.94443585088902,4.239812956445999,0,normal,11
56.191713904047475,1490.8527750804471,0.20545391887733705,0.039084100575952865,194.49972506494743,6,3,1,-71.21279591481785,3.6148759675431026,0,normal,11
62.33090239991735,1100.2791070820358,4.437936002857341,0.03726907355936044,264.6030167163261,17,2,1,-51.118426782565585,2.6557686544962635,0,normal,11
78.4518947398092,1298.090031508713,2.5348687125828055,0.008915605909758007,162.5414136698379,6,1,2,-51.239542233280716,3.6529571654830857,0,normal,11
46.31917825995694,1836.248010601821,18.210058226649917,0.02324602140022015,265.7754145470052,17,4,1,-75.48583033621392,0.4716204832588611,0,normal,11
38.693957534637654,1718.6934272805518,3.9284911389096386,0.007503593462375231,210.5248149460752,6,3,0,-52.04978540730828,2.6432791608842816,0,normal,11
36.65728355561715,1404.4271603321222,1.6095679171834023,0.0012567842379845263,191.97903090123262,6,2,1,-59.04696600846382,1.4563824590822272,0,normal,11
37.762845725518424,1353.270235274125,6.179706380335598,0.024184080305836443,325.04502489671404,6,4,2,-52.18991045392848,4.863097316114865,0,normal,11
48.843474358788434,1343.2967403824712,1.5837833771435088,0.0001975232339850701,147.2180255100702,6,2,1,-66.34521323433941,4.285589753119509,0,normal,11
55.117279622249654,1131.035926200599,11.729722948735802,0.01052496511880298,182.3157120216497,17,3,2,-53.548165035190976,3.6663784791698846,0,normal,11
54.150361989950284,2146.150275787777,2.347794404863573,0.00799103063543024,138.3784380418,17,0,2,-51.56171225514375,4.6687381762486595,0,normal,11
62.40774873554036,1371.071812315464,3.9910782807304046,0.023642761106829432,247.62309852680846,6,4,3,-63.513349354557114,1.7342165228273687,0,normal,11
50.19502837816861,1986.8634083301986,0.25948371804906173,0.029069674862617176,284.4594466825839,6,4,1,-59.82247453826714,4.504399494940906,0,normal,11
71.80301115735975,2108.5264207689806,2.776685604582263,0.007250831982315024,283.49613907023195,6,3,0,-66.48521629504654,1.6261911605335517,0,normal,11
46.03014750143066,1899.3243592591841,8.929787854022802,0.0333866263178827,261.1974376573002,6,0,0,-43.48361051314121,3.663983598455765,0,normal,12
90.80253749884429,1327.3518749127807,8.190442374357614,0.0069604429094277534,190.1189766102017,6,0,2,-61.20271939325766,3.6820845588822455,0,normal,12
59.385010216475095,1661.4920361346437,1.270066785346775,0.011823597265391957,181.73795112550766,6,3,3,-69.22024325177182,0.09174938227046736,0,normal,12
37.14263665375576,1490.3217574436335,1.281427847696821,0.025967027012414302,116.44151137529674,17,2,1,-67.1582591387475,1.805298491390976,0,normal,12
33.93661252908332,1138.5192557079488,8.499694460871767,0.023612954509774964,301.79367675908964,6,3,1,-58.73229398857887,0.09716336204248943,0,normal,12
57.23708622864778,1629.7437126886412,13.324840065913936,0.0874311878572798,223.4489039074234,17,2,1,-52.46668828221788,4.9854600880512425,0,normal,12
46.64805822011223,1028.384083536079,0.5010961143187671,0.00510200088796951,175.40215475652585,17,6,1,-73.35826845150521,0.61098380914619,0,normal,12
60.71000741138138,1975.0717553846255,2.9897181178911145,0.02171300797434813,266.4028444493484,17,4,0,-41.52339997057551,2.7140544782405467,0,normal,12
57.09856436860317,1314.1530810806428,2.058328553094283,0.01881586504979661,151.36177416199996,6,3,0,-56.91324705944383,3.9527811938131863,0,normal,12
48.90756631014691,1580.4638623491358,10.227653561256954,0.049325259638879015,220.3311017111337,6,4,0,-55.335440270305874,1.0063180113044623,0,normal,12
37.29809422897392,1613.3151486184568,0.43610198332734024,0.0034006390848935696,191.36854328545826,6,6,1,-60.97189543823436,2.4252633404773634,0,normal,13
27.277291629712032,1396.438010518369,1.1857429694568054,0.02787026014628955,231.93385699401506,6,3,1,-59.80741032648874,3.037143804605754,0,normal,13
